chain_oid,user_id,start_date,creationdate,years_since_registration,question_count,answer_count,comment_count,edits_count
14012210,101691,2018-07-24 18:47:34,2017-07-11 15:03:50,1.0367270421106,2,11,8,20
14012214,18859,2018-07-29 04:57:49,2013-06-06 04:35:55,5.14867180365297,10,42,65,191
14012219,34531,2018-07-24 21:53:43,2014-07-14 22:07:58,4.03010987442922,28,532,2513,1000
14012227,72813,2018-07-25 06:23:32,2016-05-09 08:41:29,2.20932657914764,4,13,24,31
14012227,865,2018-07-25 06:23:32,2010-09-21 22:04:41,7.83588061263318,6,461,1351,704
14012227,2543,2018-07-25 06:23:32,2011-04-02 02:06:30,7.31487259005581,41,5,75,145
14012232,88005,2018-07-25 09:33:45,2016-12-12 13:49:48,1.61115667808219,5,32,69,98
14012240,87998,2018-07-26 03:40:53,2016-12-12 10:04:00,1.6136546486555,6,104,305,280
14012271,934,2018-07-25 22:36:39,2010-10-01 18:58:03,7.8106898782344,9,1012,1651,2406
14012271,35356,2018-07-25 22:36:39,2014-08-04 00:18:26,3.96624470446474,22,2,40,75
14012285,101691,2018-07-25 19:49:40,2017-07-11 15:03:50,1.03958491882293,2,11,18,20
14012286,9880,2018-07-25 20:32:46,2012-08-30 22:22:33,5.89636647006596,84,363,1412,1072
14012291,78446,2018-07-25 21:54:07,2016-07-23 00:23:23,2.00930504819888,11,37,219,111
14012305,27874,2018-07-26 17:24:46,2014-03-10 11:48:03,4.37598309868087,2,337,1277,10153
14012305,37235,2018-07-26 17:24:46,2014-04-01 13:34:49,4.31824571917808,4,19,64,73
14012308,59274,2018-07-26 16:57:46,2015-09-16 10:03:15,2.85147358574328,6,1,5,23
14012308,81764,2018-07-26 16:57:46,2016-08-31 14:38:07,1.89410131278539,12,169,625,295
14012319,81214,2018-07-27 06:49:13,2016-08-22 21:14:48,1.91684630263825,6,77,202,170
14012326,34735,2018-07-26 19:32:17,2014-02-24 05:18:53,4.42080175038052,2,6,8,40
14012326,46073,2018-07-26 19:32:17,2015-02-05 14:08:27,3.47116406646372,2,51,156,72
14012327,79,2018-07-26 16:07:56,2010-07-22 19:56:07,8.01600421740233,25,1521,3345,3804
14012349,120129,2018-07-27 00:47:59,2018-05-05 16:19:12,0.222885813039066,1,12,30,16
14012349,114012,2018-07-27 00:47:59,2018-02-06 23:05:54,0.465947647133435,2,1,1,7
14012359,32958,2018-07-30 21:36:03,2014-06-28 09:14:09,4.09182248858447,14,338,758,1366
14012366,16530,2018-07-27 10:42:44,2013-03-26 09:49:50,5.33503215372907,4,209,446,297
14012367,109646,2018-07-27 11:11:26,2017-11-22 09:09:46,0.67146435819381,6,61,128,101
14012368,27874,2018-07-27 11:48:03,2014-03-10 11:48:03,4.37808219178082,2,338,1279,10154
14012378,84455,2018-08-03 16:16:11,2016-10-14 22:00:39,1.79455010147133,17,395,780,836
14012388,64255,2018-07-27 19:47:00,2015-12-22 01:29:23,2.59249927067478,2,11,16,19
14012388,45577,2018-07-27 19:47:00,2015-01-27 10:02:56,3.49631671740233,7,4,11,28
14012408,37262,2018-07-28 13:57:58,2014-09-21 18:17:30,3.84265690005074,27,15,81,147
14012411,32958,2018-07-28 14:18:46,2014-06-28 09:14:09,4.0855110667174,14,336,752,1360
14012422,64785,2018-07-29 01:22:04,2016-01-06 23:17:13,2.5550320585997,49,668,2481,3396
14012437,79,2018-07-30 08:57:57,2010-07-22 19:56:07,8.02614504058853,25,1521,3350,3806
14012440,35561,2018-07-30 09:41:06,2014-08-08 10:45:15,3.96631630517504,34,60,122,274
14012442,25070,2018-07-30 12:20:42,2013-12-18 19:24:09,4.61015325342466,21,1257,1331,2376
14012457,17906,2018-08-01 02:23:39,2013-05-07 00:53:42,5.23647250761035,24,5,46,90
14012460,27874,2018-07-30 17:20:32,2014-03-10 11:48:03,4.3869339485033,2,339,1287,10192
14012460,9518,2018-07-30 17:20:32,2012-08-13 20:56:51,5.95369802765094,45,18,105,180
14012463,51511,2018-07-31 07:42:01,2015-05-03 23:28:19,3.24135026636225,17,77,144,185
14012463,98969,2018-07-31 07:42:01,2017-06-12 14:04:39,1.13420351344495,44,4,84,153
14012464,105352,2018-07-30 17:41:16,2017-09-11 14:18:03,0.874359240233384,12,1,22,48
14012464,81764,2018-07-30 17:41:16,2016-08-31 14:38:07,1.90514297945205,13,176,635,308
14012468,4704,2018-07-30 19:47:29,2011-11-04 09:19:02,6.7340723934551,29,101,196,255
14012474,78446,2018-07-31 14:54:31,2016-07-23 00:23:23,2.02494507864028,11,37,227,111
14012475,10919,2018-07-30 20:20:36,2012-10-11 23:59:35,5.79478884449518,3,93,298,229
14012485,25640,2018-07-31 02:14:48,2014-01-09 20:50:04,4.55404249112126,2,1,2,7
14012485,15054,2018-07-31 02:14:48,2013-02-11 05:35:30,5.46879623287671,9,663,5226,1013
14012486,84455,2018-07-31 11:01:22,2016-10-14 22:00:39,1.78573195712836,17,393,775,833
14012492,76513,2018-07-31 03:59:22,2016-06-21 01:46:12,2.11121226534754,4,1,3,16
14012492,15054,2018-07-31 03:59:22,2013-02-11 05:35:30,5.46899518011162,9,663,5228,1013
14012494,46073,2018-07-31 08:42:00,2015-02-05 14:08:27,3.48362547564688,2,52,160,73
14012501,2353,2018-07-31 13:36:13,2011-03-16 08:12:53,7.37527270421106,8,50,41,84
14012501,79,2018-07-31 13:36:13,2010-07-22 19:56:07,8.02941419330289,25,1524,3357,3818
14012510,101691,2018-07-31 15:58:31,2017-07-11 15:03:50,1.05558349188229,2,17,25,26
14012523,70366,2018-07-31 20:57:38,2016-03-31 18:14:01,2.33044828132927,11,1,7,39
14012523,34531,2018-07-31 20:57:38,2014-07-14 22:07:58,4.04918125317098,28,535,2523,1003
14012527,112454,2018-08-01 00:50:42,2018-01-11 22:37:58,0.548197742262811,1,1,0,5
14012527,97475,2018-08-01 00:50:42,2017-05-18 11:44:10,1.20218138001015,20,15,53,89
14012529,13382,2018-08-01 01:01:45,2012-12-06 20:02:28,5.64782968670726,6,4,9,36
14012529,15054,2018-08-01 01:01:45,2013-02-11 05:35:30,5.46317779680365,9,663,5234,1013
14012536,28443,2018-08-01 06:03:09,2014-03-24 21:04:49,4.35170915778792,3,409,361,464
14012536,35561,2018-08-01 06:03:09,2014-08-08 10:45:15,3.97138108828006,35,60,124,278
14012541,109646,2018-08-01 07:28:26,2017-11-22 09:09:46,0.681998985286656,6,62,134,102
14012541,51710,2018-08-01 07:28:26,2015-05-07 04:53:08,3.23522697869102,33,20,74,139
14012542,4274,2018-08-01 16:32:56,2011-09-20 08:28:10,6.85708669457128,1,112,116,131
14012548,92313,2018-08-01 11:08:54,2017-02-25 08:25:44,1.42291317858955,1,28,26,59
14012558,45558,2018-08-01 14:41:52,2015-01-27 00:18:47,3.51054620116692,7,2,10,23
14012578,80215,2018-08-01 16:35:11,2016-08-04 16:58:55,1.98146169457128,7,222,548,549
14012584,92422,2018-08-01 23:52:10,2017-02-27 12:46:53,1.41838904743785,2,3,0,11
14012584,64785,2018-08-01 23:52:10,2016-01-06 23:17:13,2.56581992009132,49,668,2484,3396
14012598,52991,2018-08-02 13:28:00,2015-06-01 11:31:58,3.16939884576357,7,2,11,30
14012605,29431,2018-08-02 11:53:50,2014-04-22 11:12:12,4.2767915398275,6,88,126,437
14012605,77806,2018-08-02 11:53:50,2016-07-13 09:03:35,2.05648829908676,29,10,83,114
14012613,98398,2018-08-02 14:28:34,2017-06-02 18:12:07,1.16464316971081,3,41,142,105
14012613,25070,2018-08-02 14:28:34,2013-12-18 19:24:09,4.61861570903095,22,1258,1336,2381
14012614,865,2018-08-02 14:26:28,2010-09-21 22:04:41,7.85597751775748,6,466,1364,712
14012616,23470,2018-08-03 16:07:47,2013-10-30 18:32:21,4.75314960679858,8,70,119,127
14012624,63929,2018-08-07 17:23:55,2015-12-15 03:18:26,2.6413346334348,89,53,721,552
14012632,26213,2018-08-02 17:21:21,2014-01-26 15:52:01,4.51523845763572,9,86,137,344
14012632,77222,2018-08-02 17:21:21,2016-07-02 21:13:30,2.08585968417047,26,37,93,150
14012637,80215,2018-08-03 15:57:58,2016-08-04 16:58:55,1.98687033866058,7,226,555,556
14012672,61743,2018-08-03 11:25:15,2015-11-03 15:57:14,2.74057841831558,1,24,19,72
14012686,83356,2018-08-03 15:12:05,2016-09-27 16:06:56,1.83893673896499,1,7,12,13
14012688,83356,2018-08-03 17:04:04,2016-09-27 16:06:56,1.83914979705733,1,8,15,14
14012688,72855,2018-08-03 17:04:04,2016-05-09 18:06:44,2.23412734652461,30,6,40,105
14012691,934,2018-11-29 16:43:07,2010-10-01 18:58:03,8.16412683916793,9,1057,1761,2531
14012691,6995,2018-11-29 16:43:07,2012-04-17 17:01:39,6.6122935058346,28,18,74,117
14012699,26297,2018-08-03 18:16:39,2014-01-28 17:33:10,4.51241149797057,10,18,30,53
14012702,57402,2018-08-03 22:44:41,2015-08-28 19:50:39,2.92224892186707,65,30,160,274
14012702,115,2018-08-03 22:44:41,2010-07-22 22:00:13,8.03844076610857,140,2266,9630,89717
14012712,3195,2018-08-04 15:02:18,2011-06-01 19:22:36,7.17690201674277,3,193,632,883
14012712,865,2018-08-04 15:02:18,2010-09-21 22:04:41,7.86152514586504,6,467,1369,713
14012712,59,2018-08-04 15:02:18,2010-07-22 19:29:46,8.0405870116692,113,502,1939,1660
14012732,2856,2018-08-05 23:34:28,2011-05-03 01:25:23,7.25937801243024,3,575,995,1540
14012732,45577,2018-08-05 23:34:28,2015-01-27 10:02:56,3.5214070268899,9,5,14,36
14012732,15054,2018-08-05 23:34:28,2013-02-11 05:35:30,5.47671036276002,9,665,5244,1016
14012735,934,2018-08-06 02:25:44,2010-10-01 18:58:03,7.83852298959919,9,1017,1661,2423
14012737,12028,2018-08-06 06:18:02,2012-10-17 06:21:04,5.79793943429731,53,4,66,192
14012738,99589,2018-08-06 07:56:34,2017-06-22 09:53:36,1.12101021055302,1,8,19,15
14012738,81764,2018-08-06 07:56:34,2016-08-31 14:38:07,1.92046889269406,13,183,649,323
14012743,32958,2018-08-09 03:32:50,2014-06-28 09:14:09,4.11441910832065,14,353,777,1428
14012744,7360,2018-08-06 09:59:30,2012-05-06 11:02:55,6.25330400177575,30,39,66,144
14012779,2856,2019-11-06 12:21:25,2011-05-03 01:25:23,8.50809747590056,3,775,1451,2155
14012785,2856,2018-08-07 04:56:32,2011-05-03 01:25:23,7.26273049847793,3,577,1001,1547
14012785,15054,2018-08-07 04:56:32,2013-02-11 05:35:30,5.48006284880771,9,665,5250,1016
14012785,70366,2018-08-07 04:56:32,2016-03-31 18:14:01,2.34779778665652,12,1,9,42
14012786,24436,2018-08-07 07:49:04,2013-11-28 00:07:52,4.68580898021309,45,7,64,154
14012798,32958,2018-08-07 09:01:14,2014-06-28 09:14:09,4.1095644660071,14,351,772,1414
14012829,122597,2018-09-09 12:20:59,2018-06-18 10:49:07,0.222092592592593,1,16,38,53
14012829,7913,2018-09-09 12:20:59,2012-05-31 17:49:00,6.27471838533739,1,105,313,307
14012834,37235,2018-08-08 12:16:03,2014-04-01 13:34:49,4.35053507102993,4,22,66,90
14012834,14358,2018-08-08 12:16:03,2013-01-18 07:42:36,5.55462985159817,6,2,13,21
14012849,54712,2018-08-08 05:46:35,2015-07-03 08:43:10,3.09760924023338,9,3,18,33
14012849,15054,2018-08-08 05:46:35,2013-02-11 05:35:30,5.48289779934044,9,665,5256,1016
14012851,41028,2018-08-08 06:45:48,2014-11-24 13:51:18,3.69713565449011,9,84,210,205
14012852,109646,2018-08-08 06:58:36,2017-11-22 09:09:46,0.701120306950786,7,65,141,108
14012865,37235,2018-08-08 12:56:59,2014-04-01 13:34:49,4.35061295027905,4,22,67,90
14012886,29431,2018-08-08 21:09:52,2014-04-22 11:12:12,4.29428779807204,6,98,136,534
14012886,95191,2018-08-08 21:09:52,2017-04-10 17:21:28,1.32440715372907,10,7,12,46
14012886,1872,2018-08-08 21:09:52,2011-02-06 00:39:17,7.50576595002537,14,476,677,967
14012888,79,2018-08-08 22:02:33,2010-07-22 19:56:07,8.05229534500254,25,1530,3363,3830
14012908,81764,2018-08-09 08:59:37,2016-08-31 14:38:07,1.92880802891933,13,189,667,334
14012918,2995,2018-08-09 12:07:01,2011-05-17 12:15:01,7.23217656012177,8,1,5,31
14012919,109646,2018-08-09 12:26:20,2017-11-22 09:09:46,0.704483574327752,7,66,144,109
14012919,2995,2018-08-09 12:26:20,2011-05-17 12:15:01,7.23221331177067,8,1,6,32
14012922,80215,2018-08-09 13:19:18,2016-08-04 16:58:55,2.01465065322171,7,232,560,563
14012925,15459,2018-08-09 13:50:22,2013-02-22 16:16:42,5.45520104008118,38,65,202,359
14012927,23822,2018-08-09 14:23:44,2013-11-10 18:16:11,4.73928377092846,12,6,24,47
14012953,865,2018-08-13 03:03:25,2010-09-21 22:04:41,7.88481494165398,6,478,1392,729
14012960,3307,2018-08-10 09:56:33,2011-06-11 10:07:55,7.16641673008625,29,11,66,103
14012960,37728,2018-08-10 09:56:33,2014-10-02 10:15:23,3.84585457889396,56,6,105,221
14012967,8357,2018-08-10 12:46:52,2012-06-21 18:49:29,6.13766625443937,54,22,111,210
14012970,20255,2018-08-10 13:02:49,2013-07-19 17:26:18,5.06319733003552,14,154,148,214
14012973,121554,2018-08-10 16:38:25,2018-05-29 14:07:16,0.197547850076104,4,2,7,16
14012976,87937,2018-08-10 16:35:52,2016-12-10 18:40:28,1.66072184170472,1,17,22,21
14012976,35356,2018-08-10 16:35:52,2014-08-04 00:18:26,4.02103773465246,25,2,43,87
14012994,14435,2018-08-11 13:47:55,2013-01-21 09:56:18,5.55455026002029,47,659,981,1121
14012996,126285,2018-08-12 04:08:26,2018-08-07 11:35:47,0.0128475076103501,1,2,0,5
14013005,84455,2018-08-11 19:50:37,2016-10-14 22:00:39,1.81687588787418,18,398,786,842
14013005,14040,2018-08-11 19:50:37,2013-01-08 09:23:03,5.58818030187722,31,12,71,153
14013012,34531,2018-08-12 06:06:52,2014-07-14 22:07:58,4.08036320395738,28,539,2535,1011
14013023,98784,2018-08-12 21:12:26,2017-06-08 14:06:10,1.17683840690005,6,24,44,55
14013023,865,2018-08-12 21:12:26,2010-09-21 22:04:41,7.8841471651446,6,478,1391,729
14013026,98784,2018-08-13 09:57:16,2017-06-08 14:06:10,1.17829356925419,6,25,47,56
14013026,40616,2018-08-13 09:57:16,2014-11-14 15:42:05,3.73838505200406,13,7,18,57
14013036,1608,2018-08-13 12:07:11,2011-01-07 17:43:29,7.5959355022831,55,995,1440,3500
14013038,18383,2018-08-13 12:16:15,2013-05-22 06:01:13,5.22879572552004,17,2,22,64
14013044,65370,2018-08-15 08:39:59,2016-01-16 13:44:16,2.57613340309488,26,11,34,111
14013045,32958,2018-08-13 15:24:04,2014-06-28 09:14:09,4.12673119609335,14,360,788,1448
14013045,75941,2018-08-13 15:24:04,2016-06-11 02:24:30,2.17271607052258,16,2,17,61
14013046,121254,2018-08-13 15:22:03,2018-05-23 15:00:42,0.221958428462709,9,1,12,28
14013046,32958,2018-08-13 15:22:03,2014-06-28 09:14:09,4.12672735920852,14,360,787,1448
14013048,39796,2018-08-13 18:18:32,2014-10-28 10:41:24,3.7864861745307,9,4,23,38
14013050,865,2018-08-13 18:22:12,2010-09-21 22:04:41,7.88656300735667,6,478,1395,730
14013054,22818,2018-08-13 20:19:40,2013-10-10 18:29:42,4.83308593353628,56,14,160,238
14013054,9880,2018-08-13 20:19:40,2012-08-30 22:22:33,5.94565661466261,84,367,1424,1077
14013058,88757,2018-08-14 14:09:58,2016-12-27 20:57:18,1.62456747843734,2,2,0,9
14013058,72855,2018-08-14 14:09:58,2016-05-09 18:06:44,2.26119336631152,32,6,42,111
14013060,865,2018-08-14 14:59:56,2010-09-21 22:04:41,7.88891790334855,6,479,1405,731
14013065,865,2018-08-14 09:41:14,2010-09-21 22:04:41,7.88831154870624,6,479,1400,731
14013065,78276,2018-08-14 09:41:14,2016-07-20 17:45:06,2.06894241501776,23,1,22,75
14013069,32958,2018-08-14 10:21:52,2014-06-28 09:14:09,4.1288959601725,14,361,794,1450
14013069,2543,2018-08-14 10:21:52,2011-04-02 02:06:30,7.36738083460173,44,6,82,160
14013083,865,2018-08-14 13:40:01,2010-09-21 22:04:41,7.88876585489599,6,479,1402,731
14013083,78276,2018-08-14 13:40:01,2016-07-20 17:45:06,2.06939672120751,24,1,23,80
14013086,10919,2018-08-14 14:34:14,2012-10-11 23:59:35,5.83248601598174,3,93,305,229
14013087,4630,2018-08-14 15:07:12,2011-10-27 22:06:16,6.79235337392187,19,12,74,89
14013087,25814,2018-08-14 15:07:12,2014-01-15 10:55:21,4.57856135844749,93,1263,3852,4561
14013090,65021,2018-08-14 15:04:45,2016-01-11 13:04:29,2.58516032470827,5,3,17,21
14013090,109646,2018-08-14 15:04:45,2017-11-22 09:09:46,0.718483606037544,7,68,149,112
14013094,4704,2018-08-14 16:29:22,2011-11-04 09:19:02,6.77205162354135,29,102,200,259
14013103,20255,2018-08-14 18:28:56,2013-07-19 17:26:18,5.07477669964485,14,155,154,217
14013104,65343,2018-08-14 19:13:36,2016-01-15 18:31:32,2.57679236428209,15,19,53,187
14013104,26631,2018-08-14 19:13:36,2014-02-06 11:37:21,4.51867627473364,41,32,94,223
14013118,1204,2018-08-15 02:32:07,2010-11-10 19:37:47,7.75626775748351,1,151,648,219
14013118,78276,2018-08-15 02:32:07,2016-07-20 17:45:06,2.07086570903095,25,1,28,83
14013131,217,2018-08-15 09:39:00,2010-07-27 16:36:11,8.0567405187722,14,110,132,317
14013137,84870,2018-08-15 12:35:44,2016-10-21 14:29:29,1.80868769025875,2,281,310,620
14013144,122813,2018-08-15 13:52:10,2018-06-21 14:12:00,0.147907470826991,1,7,4,15
14013149,84870,2018-08-15 16:12:24,2016-10-21 14:29:29,1.80909991755454,2,282,312,622
14013160,1551,2018-08-15 20:18:02,2010-12-30 02:52:25,7.62596197995941,19,17,58,91
14013160,59,2018-08-15 20:18:02,2010-07-22 19:29:46,8.07132470826991,113,502,1944,1665
14013174,14083,2018-08-16 06:18:03,2013-01-09 14:03:39,5.59705936073059,9,4,21,36
14013179,99994,2018-08-16 09:08:42,2017-06-29 08:09:59,1.12956376839168,12,7,15,51
14013182,80860,2018-08-16 10:53:44,2016-08-16 10:24:08,2.00142617960426,8,3,11,30
14013182,934,2018-08-16 10:53:44,2010-10-01 18:58:03,7.86688676433283,9,1020,1674,2434
14013188,10531,2019-06-10 14:57:08,2012-09-27 05:35:29,6.69832886225266,10,1,31,40
14013195,109646,2018-08-16 13:01:14,2017-11-22 09:09:46,0.723728056823947,7,68,151,112
14013197,32958,2018-08-16 13:43:25,2014-06-28 09:14:09,4.13475887874176,14,365,802,1473
14013209,32958,2018-08-16 15:23:41,2014-06-28 09:14:09,4.13494964485033,14,365,804,1473
14013217,59,2018-08-16 16:42:06,2010-07-22 19:29:46,8.07365360223237,113,502,1948,1666
14013219,22818,2018-08-17 03:19:45,2013-10-10 18:29:42,4.84210435692542,57,14,165,242
14013227,9880,2018-08-16 18:27:49,2012-08-30 22:22:33,5.9536629883308,84,369,1427,1081
14013230,80215,2018-08-16 20:19:10,2016-08-04 16:58:55,2.03462756849315,7,235,565,566
14013247,25139,2018-08-17 07:34:30,2013-12-20 14:40:08,4.65398471588026,21,175,376,573
14013248,32958,2018-08-17 07:37:12,2014-06-28 09:14:09,4.13680184550989,14,367,807,1478
14013263,63457,2018-08-17 13:46:00,2015-12-05 15:57:07,2.69153136098427,13,10,35,51
14013274,32958,2018-08-20 09:40:54,2014-06-28 09:14:09,4.14525637366819,14,369,811,1487
14013291,2086,2018-08-18 22:16:06,2011-02-28 15:44:01,7.4658144660071,158,106,477,724
14013294,94350,2018-08-19 22:19:04,2017-03-28 19:27:09,1.39005311390157,1,6,7,9
14013294,28443,2018-08-19 22:19:04,2014-03-24 21:04:49,4.40288099315068,3,422,375,477
14013301,84455,2018-08-19 15:24:25,2016-10-14 22:00:39,1.83554750126839,18,402,791,846
14013322,14291,2018-08-21 07:44:36,2013-01-16 09:54:26,5.5922187341451,11,3,17,45
14013335,64955,2018-08-20 12:30:57,2016-01-09 18:43:22,2.60614075976662,7,106,262,474
14013335,25139,2018-08-20 12:30:57,2013-12-20 14:40:08,4.66276791603247,21,176,380,577
14013342,21532,2018-08-29 09:43:47,2013-08-29 07:38:43,5.00366260781329,58,48,138,335
14013344,934,2018-08-20 13:51:15,2010-10-01 18:58:03,7.87818340943683,9,1021,1681,2438
14013369,17534,2018-08-20 19:25:26,2013-04-24 21:41:15,5.32097447361745,13,45,57,115
14013369,34531,2018-08-20 19:25:26,2014-07-14 22:07:58,4.10106062912227,28,542,2551,1016
14013386,37193,2018-08-21 18:29:11,2014-09-19 08:27:43,3.91278817858955,4,13,9,27
14013390,34531,2018-08-21 23:34:18,2014-07-14 22:07:58,4.10427384576357,28,543,2552,1017
14013402,32958,2018-08-21 10:10:33,2014-06-28 09:14:09,4.14805251141552,14,369,818,1492
14013405,25814,2018-08-21 10:45:51,2014-01-15 10:55:21,4.59450247336378,93,1266,3860,4566
14013411,81100,2018-08-21 11:31:02,2016-08-19 20:09:47,2.005862347793,31,71,302,199
14013423,116276,2018-08-21 13:46:27,2018-03-12 12:34:42,0.435752949010654,6,2,8,22
14013423,78446,2018-08-21 13:46:27,2016-07-23 00:23:23,2.08234982242517,12,39,247,119
14013425,109646,2018-08-21 14:24:20,2017-11-22 09:09:46,0.737584791983765,7,69,160,113
14013442,115571,2018-08-21 21:54:28,2018-03-02 00:20:36,0.465475393201421,1,16,8,26
14013445,934,2018-08-22 13:41:02,2010-10-01 18:58:03,7.88364342338914,9,1023,1684,2441
14013449,41028,2018-08-22 01:48:30,2014-11-24 13:51:18,3.73492617960426,9,86,215,208
14013459,51031,2018-08-22 09:50:58,2015-04-24 11:41:14,3.32513267376966,7,1,10,25
14013462,7167,2018-08-22 11:42:31,2012-04-26 12:49:11,6.32179096905124,74,14,108,287
14013485,10588,2018-08-22 15:14:47,2012-09-28 22:32:17,5.89026350837139,1,8,26,12
14013488,23470,2018-08-26 02:43:07,2013-10-30 18:32:21,4.81463235667174,8,78,127,145
14013489,34531,2018-08-22 19:24:00,2014-07-14 22:07:58,4.10653735413496,28,543,2557,1018
14013489,81100,2018-08-22 19:24:00,2016-08-19 20:09:47,2.00950193429731,32,71,305,202
14013491,35151,2018-08-23 13:26:28,2014-07-29 04:14:06,4.07228380263826,4,158,424,524
14013491,57481,2018-08-23 13:26:28,2015-08-31 08:09:20,2.9690965246068,6,6,12,24
14013492,35764,2018-08-22 20:30:26,2014-08-13 14:42:25,4.02805939244039,23,117,161,221
14013492,34531,2018-08-22 20:30:26,2014-07-14 22:07:58,4.1066637493658,28,543,2558,1018
14013510,115117,2018-08-23 06:16:26,2018-02-23 12:47:31,0.486927162607813,11,4,18,42
14013514,65370,2018-08-23 08:02:57,2016-01-16 13:44:16,2.59524102612887,29,13,38,129
14013522,64730,2018-08-23 14:37:10,2016-01-06 07:03:24,2.62415100202943,27,7,25,100
14013522,25814,2018-08-23 14:37:10,2014-01-15 10:55:21,4.60042202562151,93,1269,3865,4571
14013525,91691,2019-12-20 10:00:59,2017-02-15 17:58:39,2.83607749873161,9,2,20,35
14013525,25814,2019-12-20 10:00:59,2014-01-15 10:55:21,5.92112943937088,95,1457,4380,4885
14013535,30752,2018-08-23 19:08:07,2014-05-28 20:53:46,4.23815515601218,2,21,28,46
14013535,26990,2018-08-23 19:08:07,2014-02-15 18:10:59,4.517916920345,13,2,11,47
14013536,26990,2018-08-29 15:43:09,2014-02-15 18:10:59,4.53396530948757,13,2,13,47
14013538,100414,2018-08-23 15:53:12,2017-07-06 15:12:14,1.12952999746322,1,1,3,6
14013538,32958,2018-08-23 15:53:12,2014-06-28 09:14:09,4.15418388508371,14,376,827,1529
14013545,35627,2019-11-15 13:36:26,2014-08-10 20:03:30,5.26296220192796,5,5,16,22
14013545,96729,2019-11-15 13:36:26,2017-05-05 19:29:57,2.52124521182141,8,1,18,28
14013548,63457,2018-08-23 17:55:06,2015-12-05 15:57:07,2.70844365169964,13,10,37,51
14013548,84455,2018-08-23 17:55:06,2016-10-14 22:00:39,1.84679309360731,18,402,795,846
