question_id,total_score,viewcount,answer_number,comment_number,q_edited,a_edited,wiki
177738,5,1200,1,11,t,f,f
177740,5,469,2,4,f,f,f
177741,53,52764,7,6,t,t,f
177742,2,137,2,5,f,t,f
177747,11,6861,1,3,f,f,f
177748,7,107,2,1,t,f,f
177750,4,207,2,2,t,f,f
177754,6,192,1,7,f,t,f
177755,5,352,1,2,t,f,f
177756,7,1157,2,4,t,t,f
177758,8,1030,2,11,t,t,f
177761,1,235,2,1,t,t,f
177774,3,614,2,2,t,f,f
177775,2,406,1,6,f,f,f
177778,6,581,2,7,t,f,f
177779,2,390,1,0,f,f,f
177781,5,219,1,1,f,f,f
177788,2,74,1,0,f,f,f
177789,5,456,2,0,t,t,f
177797,5,229,1,6,t,t,f
177804,3,1150,1,0,t,t,f
177806,4,38,1,0,t,f,f
177809,4,104,1,6,t,f,f
177810,13,837,2,5,t,t,f
177814,4,121,2,2,t,f,f
177815,9,203,2,5,f,f,f
177819,6,2434,1,14,t,t,f
177823,8,4548,1,6,f,t,f
177828,11,934,1,1,t,f,f
177830,5,161,1,6,t,t,f
177831,2,851,1,2,t,f,f
177832,-3,234,1,4,t,t,f
177833,6,634,1,10,t,t,f
177835,7,1257,1,2,t,t,f
177836,12,1301,3,4,f,f,f
177837,24,362,2,5,t,f,f
177841,6,259,1,2,t,f,f
177842,3,340,1,3,t,f,f
177847,3,106,1,3,t,f,f
177849,6,117,1,4,t,t,f
177855,3,38,1,3,f,f,f
177856,2,267,2,2,f,f,f
177861,5,987,1,0,f,t,f
177864,2,19835,1,3,t,f,f
177868,3,142,2,0,t,f,f
177873,9,878,1,11,f,t,f
177874,8,861,2,8,t,t,f
177876,1,167,1,0,t,f,f
177877,4,777,1,2,f,t,f
177880,5,399,2,9,t,t,f
177882,12,12954,1,2,t,t,f
177884,6,553,3,3,f,t,f
177889,2,218,1,0,t,t,f
177890,9,239,2,2,t,t,f
177892,2,174,1,16,t,f,f
177893,6,1155,1,8,t,f,f
177911,4,1404,2,9,t,t,f
177914,1,328,1,0,t,t,f
177915,2,604,1,7,f,f,f
177916,1,299,1,0,t,f,f
177918,5,101,1,2,t,f,f
177923,15,2271,2,9,t,t,f
177936,4,482,1,8,t,f,f
177937,3,63,1,1,t,f,f
177939,2,139,1,1,t,t,f
177940,5,84,1,5,t,t,f
177944,6,147,2,5,t,f,f
177947,2,227,1,0,f,f,f
177948,10,448,2,14,t,t,f
177950,3,646,1,2,t,f,f
177951,4,169,1,1,t,f,f
177962,5,175,1,3,t,f,f
177965,6,1728,2,0,t,f,f
177967,2,1010,1,1,t,t,f
177972,4,666,1,2,t,f,f
177973,6,515,1,2,t,t,f
177978,4,97,1,0,f,f,f
177979,3,583,1,8,t,t,f
177985,2,904,2,4,t,t,f
177988,2,332,1,4,f,t,f
177989,3,751,1,8,t,t,f
178002,6,382,1,3,t,f,f
178003,6,10246,1,3,t,t,f
178006,3,281,1,1,t,f,f
178010,12,737,1,0,f,f,f
178017,15,1240,2,5,t,t,f
178018,2,572,1,4,t,f,f
178019,3,29,1,0,t,t,f
178033,6,230,1,1,t,f,f
178035,5,123,1,1,t,f,f
178039,6,2100,1,11,t,t,f
178044,11,181,3,6,f,t,f
178048,9,985,2,2,f,t,f
178052,3,448,1,0,f,f,f
178060,4,1469,1,5,f,f,f
178064,4,720,1,4,t,t,f
178068,2,213,1,0,t,f,f
178078,2,303,1,1,t,f,f
178079,11,1633,2,8,t,t,f
178080,15,814,2,6,f,t,f
178081,4,275,1,0,f,f,f
178085,7,2806,2,10,f,f,f
178087,4,545,1,18,t,t,f
178089,4,210,1,3,t,f,f
178091,2,206,1,1,t,f,f
178093,10,153,1,2,f,f,f
178097,3,660,1,2,t,f,f
178099,6,360,1,1,f,f,f
178102,4,5651,1,0,f,f,f
178116,4,592,1,1,t,t,f
178117,4,1030,2,3,f,t,f
178118,8,209,2,2,t,f,f
178120,5,195,1,4,t,f,f
178127,1,419,1,3,t,t,f
178128,1,114,1,4,t,t,f
178129,2,315,1,5,t,f,f
178131,1,57,1,4,t,f,f
178137,0,950,1,8,t,f,f
178138,6,1743,2,2,t,t,f
178139,3,74,1,1,t,f,f
178140,1,78,1,6,t,f,f
178143,5,2637,1,6,f,f,f
178153,5,282,1,1,f,f,f
178155,5,2647,2,4,t,f,f
178156,3,154,1,1,t,t,f
178162,5,586,1,0,t,f,f
178166,4,1804,1,1,t,t,f
178167,3,149,1,5,t,t,f
178169,7,111,2,3,t,f,f
178171,2,71,2,4,t,f,f
178174,-2,2686,3,7,t,t,f
178176,5,3558,1,4,t,t,f
178181,5,73,2,5,t,f,f
178183,6,822,3,7,t,t,f
178188,5,835,1,2,t,f,f
178190,16,1540,2,1,t,f,f
178194,4,1810,1,4,t,f,f
178195,3,204,1,1,t,f,f
178197,10,2055,2,5,t,t,f
178201,5,4229,2,18,f,t,f
178204,3,158,2,4,t,f,f
178208,8,762,1,2,t,f,f
178209,2,302,2,9,t,f,f
178212,7,284,2,4,t,t,f
178215,1,112,4,0,t,f,f
178220,7,428,1,14,t,t,f
178226,11,4002,1,7,t,f,f
178229,9,151,1,1,t,f,f
178230,6,1259,1,4,f,f,f
178237,3,686,1,5,t,f,f
178239,14,668,3,15,f,t,f
178240,5,961,1,5,t,f,f
178243,2,29,1,0,f,f,f
178249,5,777,2,2,t,f,f
178250,5,3483,4,1,t,t,f
178251,9,636,1,4,f,t,f
178255,4,371,1,1,f,f,f
178256,5,1176,1,0,f,f,f
178258,9,192,1,1,t,t,f
178260,3,293,1,1,t,f,f
178267,3,85,1,2,t,f,f
178275,6,882,1,2,t,t,f
178280,6,1636,1,0,f,f,f
178281,10,1490,3,1,t,f,f
178292,3,88,1,7,f,f,f
178293,6,528,1,1,f,t,f
178295,4,2471,1,6,t,t,f
178296,11,579,2,1,t,f,f
178299,1,1429,1,3,f,f,f
178301,1,526,1,2,t,f,f
178302,5,191,3,13,t,t,f
178305,2,152,1,4,t,f,f
178309,2,828,1,6,t,f,f
178311,3,160,1,1,f,t,f
178312,6,5004,2,5,t,f,f
178316,0,81,1,1,t,f,f
178325,5,145,1,6,t,f,f
178326,7,656,1,3,t,f,f
178328,2,981,1,4,t,f,f
178330,8,745,2,1,t,f,f
178332,2,48,1,4,f,t,f
178336,12,584,1,0,t,t,f
178338,9,85,2,3,t,t,f
178339,2,427,1,0,t,f,f
178340,6,917,2,5,t,t,f
178343,4,170,1,6,f,t,f
178351,4,184,1,10,t,t,f
178353,3,203,1,5,f,t,f
178354,6,2949,2,9,f,t,f
178355,6,327,1,0,f,t,f
178360,3,264,1,6,t,f,f
178364,3,1149,1,0,t,f,f
178368,8,1157,2,10,t,f,f
178375,26,652,2,10,t,t,f
178381,1,670,1,7,f,f,f
178384,3,135,1,2,t,f,f
178385,4,1170,2,4,f,f,f
178387,10,223,1,23,t,f,f
178394,7,423,2,5,f,t,f
178398,4,160,2,0,t,f,f
178401,5,225,1,3,t,f,f
178403,1,111,1,2,f,f,f
178404,9,1414,1,5,t,t,f
178406,13,962,3,7,f,f,f
178410,5,289,1,1,f,f,f
178412,11,995,3,2,f,t,f
178413,5,650,1,0,t,f,f
178414,3,294,1,6,t,f,f
178423,5,418,1,10,t,f,f
178424,14,1258,1,2,t,f,f
178425,3,59,1,7,f,f,f
178428,3,399,1,2,t,f,f
178430,3,691,1,1,t,f,f
178433,14,1482,2,13,t,t,f
178441,3,716,1,2,t,f,f
178447,8,1701,2,4,t,t,f
178450,7,207,2,2,t,t,f
178453,3,138,1,2,f,f,f
178458,2,51,1,3,t,t,f
178463,1,218,1,1,f,f,f
178465,1,51,1,1,t,f,f
178471,1,1219,2,3,t,t,f
178473,4,833,1,6,f,f,f
178474,3,347,1,2,f,f,f
178477,3,1122,1,2,t,t,f
178484,2,59,1,2,f,f,f
178486,4,862,2,9,t,t,f
178493,2,845,1,6,f,f,f
178496,3,618,1,1,t,f,f
178499,2,77,1,1,t,f,f
178504,4,76,1,1,f,f,f
178505,2,210,1,1,t,f,f
178506,4,3302,4,6,t,t,f
178509,5,729,1,1,t,t,f
178511,5,141,1,0,f,f,f
178519,6,2305,1,0,f,f,f
178522,14,2895,2,6,t,f,f
178530,6,1638,1,3,f,f,f
178532,24,452,1,3,t,t,f
178535,6,4376,1,4,t,t,f
178541,3,443,2,4,t,t,f
178545,4,1507,1,3,t,f,f
178546,2,231,1,0,f,f,f
178547,2,1104,2,5,t,f,f
178553,5,205,2,5,t,t,f
178559,5,2244,1,1,f,f,f
178566,8,577,2,7,t,t,f
178576,5,760,2,11,t,t,f
178586,4,1473,1,5,t,f,f
178589,12,1074,1,1,t,f,f
178590,13,5958,2,9,t,t,f
178593,-4,120,2,13,t,t,f
178595,4,6464,2,2,t,f,f
178597,16,9585,1,2,f,f,f
178600,6,884,2,2,f,f,f
178608,7,761,2,6,t,f,f
178609,5,1072,1,2,t,f,f
178618,4,417,2,2,t,t,f
178622,6,1415,1,1,f,t,f
178623,5,586,1,0,t,f,f
178624,5,192,1,5,t,f,f
178626,9,1115,2,4,t,f,f
178634,1,1625,2,2,t,t,f
178639,18,588,1,7,t,t,f
178642,7,356,1,3,f,t,f
178660,2,532,2,9,f,f,f
178665,2,315,1,0,f,t,f
178669,8,2164,1,0,t,f,f
178670,2,226,1,3,t,f,f
178682,14,1191,1,0,t,t,f
178683,2,263,1,1,f,f,f
178684,16,449,1,2,t,f,f
178687,8,754,1,10,f,t,f
178690,3,259,2,3,f,f,f
178693,23,1696,1,8,t,f,f
178697,5,414,1,0,t,f,f
178698,2,613,1,4,f,t,f
178701,4,448,1,2,t,f,f
178703,3,161,1,2,t,t,f
178704,2,110,1,3,t,t,f
178708,2,758,1,3,t,t,f
178713,6,402,1,2,t,f,f
178726,4,136,1,4,t,f,f
178730,9,205,2,11,t,f,f
178731,14,1475,3,4,t,t,f
178732,5,964,1,6,f,f,f
178733,4,150,1,0,t,f,f
178736,4,222,1,1,t,f,f
178737,7,533,1,4,t,t,f
178745,2,553,2,3,t,t,f
178746,3,595,1,0,t,f,f
178757,5,1160,1,4,t,t,f
178763,6,50,1,3,t,t,f
178765,24,9345,2,11,t,t,f
178766,2,346,1,3,f,t,f
178767,4,2106,2,2,t,t,f
178776,6,618,1,1,t,f,f
178781,8,796,1,18,t,f,f
178783,7,188,2,4,f,t,f
178785,0,238,3,11,t,t,f
178788,4,1377,1,1,t,t,f
178790,3,751,1,4,t,f,f
178792,8,1255,1,0,f,f,f
178797,6,474,2,3,f,t,f
178803,13,1505,2,5,t,f,f
178812,7,1017,1,0,t,t,f
178816,1,266,1,2,t,f,f
178817,8,306,2,1,t,f,f
178819,3,896,2,3,t,f,f
178825,4,623,1,11,t,f,f
178830,0,2008,1,4,t,t,f
178831,3,196,1,0,f,f,f
178841,4,589,1,2,f,f,f
178843,6,626,1,3,t,t,f
178844,2,247,1,2,f,f,f
178847,3,428,2,11,t,f,f
178853,6,1079,1,2,f,f,f
178855,4,1183,1,5,t,t,f
178860,8,1406,1,1,t,t,f
178862,9,193,1,5,t,t,f
178865,5,561,1,4,t,f,f
178866,4,132,1,6,t,f,f
178870,11,1686,3,11,t,t,f
178875,2,110,1,7,t,f,f
178876,5,1270,1,2,t,f,f
178877,4,850,1,3,t,f,f
178882,4,330,1,1,f,f,f
178885,9,2143,2,9,t,t,f
178889,5,2435,2,0,t,f,f
178890,6,4597,2,8,t,f,f
178892,3,151,1,0,f,f,f
178895,6,515,1,2,f,t,f
178897,7,396,3,4,f,f,f
178899,2,198,1,2,t,t,f
178902,4,249,1,2,t,f,f
178906,5,144,1,1,t,t,f
178914,1,49,1,1,t,f,f
178917,7,1727,2,4,t,f,f
178920,2,103,1,8,t,t,f
178922,3,1008,1,2,f,f,f
178923,3,450,1,7,t,t,f
178929,10,822,1,5,t,t,f
178932,5,199,1,7,t,f,f
178933,4,468,1,0,f,f,f
178939,6,238,2,1,t,t,f
178945,5,4342,1,5,t,t,f
178949,5,103,1,1,f,f,f
178950,2,454,1,5,t,f,f
178951,7,995,2,6,t,f,f
178952,0,165,1,5,t,t,f
178956,6,177,1,2,t,f,f
178965,3,111,1,2,f,f,f
178966,14,1812,2,11,f,t,f
178971,4,608,1,1,t,t,f
178972,8,1472,1,7,t,f,f
178981,2,180,2,1,t,f,f
178984,2,230,1,2,t,t,f
178991,6,2058,1,0,t,f,f
178993,8,2198,1,1,t,f,f
178997,4,168,1,1,f,f,f
179001,11,862,2,2,t,f,f
179008,1,310,1,1,f,f,f
179012,0,3117,1,3,t,f,f
179014,3,61,1,6,t,f,f
179015,5,58,1,4,t,f,f
179017,11,1488,1,4,f,t,f
179019,8,1663,3,1,t,t,f
179037,9,1517,2,3,t,t,f
179038,6,1103,1,3,t,f,f
179039,15,512,2,7,f,f,f
179040,14,1325,1,11,t,t,f
179042,4,186,1,0,f,f,f
179046,2,85,1,2,t,f,f
179047,1,40,1,0,t,f,f
179051,13,11513,1,0,f,f,f
179052,4,1639,1,1,f,f,f
179053,5,533,1,17,t,f,f
179054,2,239,1,4,t,t,f
179060,2,638,1,11,t,t,f
179061,9,837,1,4,t,f,f
179062,11,2617,1,1,t,f,f
179064,1,379,2,2,t,t,f
179070,3,325,1,3,f,f,f
179071,3,391,1,0,t,f,f
179073,2,822,2,1,t,t,f
179077,2,77,1,0,t,f,f
179078,4,1251,1,4,t,t,f
179079,11,285,3,8,f,f,f
179084,1,574,1,1,t,f,f
179087,2,1507,1,1,t,f,f
179089,3,1477,1,1,t,f,f
179096,3,381,1,0,f,f,f
179097,2,169,1,0,t,f,f
179100,2,333,2,5,f,f,f
179103,1,216,1,2,t,f,f
179104,4,2963,1,3,t,f,f
179109,2,1907,1,1,f,t,f
179112,3,3585,1,12,t,t,f
179122,7,328,1,6,t,f,f
179124,0,227,1,0,f,f,f
179126,10,6180,1,6,t,t,f
179127,7,778,1,3,t,f,f
179131,6,172,1,5,t,f,f
179132,7,939,2,9,t,t,f
179134,4,856,1,0,f,f,f
179137,3,33,1,1,f,f,f
179144,5,265,1,0,t,f,f
179145,6,1484,1,1,f,t,f
179146,4,272,2,5,t,f,f
179149,1,367,1,2,t,f,f
179150,1,271,1,3,t,f,f
179159,6,756,2,2,t,t,f
179162,3,38,2,0,t,f,f
179164,28,862,4,13,t,t,f
179165,5,214,1,3,t,f,f
179172,4,208,1,4,f,t,f
179173,0,67,1,7,t,f,f
179179,4,82,2,1,t,f,f
179185,6,909,2,6,t,f,f
179187,0,705,1,0,f,f,f
179189,4,94,1,0,t,f,f
179196,6,659,1,4,t,t,f
179198,1,324,1,4,f,t,f
179211,4,432,1,4,t,t,f
179212,2,84,1,1,t,f,f
179222,5,440,1,4,t,f,f
179229,3,274,1,0,t,f,f
179230,13,4415,2,5,t,t,f
179231,1,1237,1,22,t,f,f
179233,14,769,2,2,t,t,f
179237,9,4045,1,4,t,f,f
179238,17,217,2,1,t,t,f
179241,7,1380,2,2,t,t,f
179244,3,613,1,0,t,f,f
179253,6,1583,1,4,t,f,f
179254,1,46,1,4,t,f,f
179255,30,21738,2,2,t,t,f
179265,8,890,3,16,t,t,f
179271,5,3267,1,0,f,f,f
179272,6,95,2,3,t,f,f
179274,40,1194,2,10,t,f,f
179280,7,140,2,4,t,t,f
179284,2,598,1,9,f,t,f
179288,6,327,1,1,t,t,f
179300,4,164,2,0,t,f,f
179303,7,230,2,3,t,f,f
179310,4,526,1,5,f,f,f
179313,4,696,1,0,t,f,f
179316,12,483,2,5,t,t,f
179318,3,1897,1,2,t,f,f
179321,6,122,1,2,f,f,f
179322,8,272,1,1,f,f,f
179323,4,1509,1,0,f,f,f
179327,6,307,2,6,t,t,f
179328,7,2562,1,0,f,f,f
179329,33,1133,2,6,t,f,f
179333,9,781,2,7,t,f,f
179336,3,79,3,0,t,t,f
179340,7,103,1,7,t,f,f
179345,3,444,1,7,t,f,f
179347,5,79,1,7,f,f,f
179349,2,932,1,0,f,f,f
179352,5,517,2,8,f,t,f
179354,5,1121,2,4,t,t,f
179355,2,153,1,4,t,f,f
179359,1,59,1,1,t,t,f
179360,6,1324,2,6,f,t,f
179362,2,250,1,1,f,t,f
179363,3,151,1,2,t,f,f
179367,3,882,1,5,t,f,f
179378,4,409,1,1,t,f,f
179380,4,496,1,0,t,t,f
179384,7,688,1,3,t,f,f
179385,3,247,3,4,t,t,f
179386,4,1030,1,3,t,f,f
179388,2,377,1,2,f,t,f
179389,6,701,1,1,t,t,f
179390,7,154,1,5,t,t,f
179394,4,875,2,0,f,t,f
179399,1,54,1,1,t,t,f
179401,5,2287,1,4,t,t,f
179402,2,260,1,2,f,f,f
179403,2,1849,1,4,t,f,f
179407,2,203,1,5,t,t,f
179410,9,67,3,4,f,f,f
179414,5,381,2,0,t,t,f
179415,8,462,1,3,f,t,f
179430,4,1409,2,5,f,t,f
179433,7,843,1,0,f,f,f
179437,5,68,2,2,f,f,f
179438,3,102,1,0,f,f,f
179440,8,599,2,4,t,f,f
179441,5,124,1,1,t,f,f
179445,4,42,1,3,f,f,f
179449,2,232,1,0,t,f,f
179455,3,164,1,3,t,f,f
179462,6,100,1,5,f,f,f
179464,1,387,1,3,f,f,f
179468,3,183,1,1,t,f,f
179472,9,127,3,1,f,f,f
179473,4,146,1,3,f,t,f
179474,50,2634,1,4,t,t,f
179476,15,1671,2,7,t,t,f
179478,11,1966,1,9,t,t,f
179482,5,738,1,4,t,t,f
179484,6,788,1,3,f,f,f
179493,1,35,1,3,f,f,f
179496,-1,144,1,3,f,f,f
179502,15,1801,2,7,t,f,f
179507,9,191,1,14,t,f,f
179509,2,302,1,0,f,f,f
179512,4,278,1,2,t,f,f
179515,5,469,2,0,t,f,f
179520,3,211,1,0,t,f,f
179523,3,389,1,0,t,f,f
179527,4,6400,1,8,f,t,f
179528,7,2332,2,6,t,t,f
179531,4,86,1,4,f,t,f
179533,3,471,1,4,t,t,f
179537,6,287,1,1,t,f,f
179544,3,357,1,0,t,f,f
179545,10,2978,1,0,f,f,f
179546,1,330,1,2,t,f,f
179549,6,1385,1,0,t,f,f
179550,2,96,1,3,t,f,f
179557,2,509,1,1,t,f,f
179558,7,409,1,2,f,f,f
179559,9,786,1,6,t,t,f
179565,11,1107,1,2,t,f,f
179569,2,190,1,5,t,t,f
179571,6,2685,1,0,t,f,f
179575,4,244,1,4,f,t,f
179576,5,373,2,9,t,t,f
179577,12,801,2,6,t,t,f
179578,10,2853,2,7,t,t,f
179579,4,1719,3,3,f,t,f
179584,2,189,1,1,t,f,f
179586,9,226,1,1,t,f,f
179590,2,419,1,1,f,f,f
179598,1,1282,1,2,f,f,f
179602,4,9009,2,2,f,f,f
179603,1,140,1,3,f,f,f
179604,2,598,1,2,t,f,f
179607,11,4018,2,14,f,t,f
179611,3,1730,2,10,t,t,f
179617,8,2879,3,12,f,t,f
179623,4,820,1,0,t,f,f
179629,3,998,2,4,f,t,f
179630,14,20381,1,9,f,f,f
179632,3,380,1,4,f,t,f
179636,3,945,3,0,t,f,f
179640,3,394,2,5,f,f,f
179642,8,591,3,1,f,t,f
179645,4,495,1,1,f,f,f
179649,5,613,1,3,t,f,f
179652,6,276,1,4,t,f,f
179656,10,3138,2,36,t,t,f
179657,1,173,1,0,t,f,f
179658,7,477,2,1,t,t,f
179661,18,1192,1,5,t,t,f
179668,9,1038,3,2,t,t,f
179678,2,1109,1,4,t,f,f
179686,0,82,1,5,f,f,f
179691,6,1593,1,3,t,t,f
179694,5,53,2,2,t,t,f
179695,7,83,1,3,t,f,f
179698,2,98,1,6,t,f,f
179701,13,1844,5,1,t,t,f
179703,9,1116,3,14,t,t,f
179704,8,450,1,2,f,t,f
179706,22,6133,2,2,t,f,f
179707,1,155,1,0,f,f,f
179708,4,227,1,2,f,f,f
179709,1,515,1,2,t,t,f
179710,3,365,1,2,t,f,f
179714,4,943,1,1,t,f,f
179715,16,727,1,5,t,f,f
179718,8,4153,1,1,t,f,f
179720,4,149,1,2,t,t,f
179728,5,118,1,0,t,f,f
179729,2,773,1,7,t,f,f
179734,5,1238,1,0,f,f,f
179737,7,102,1,5,t,t,f
179740,1,100,1,0,t,f,f
179742,3,149,1,3,t,f,f
179747,2,478,1,0,t,f,f
179751,2,54,1,2,t,f,f
179752,1,144,1,7,t,f,f
179756,6,295,1,0,t,f,f
179757,4,89,2,8,t,f,f
179762,12,1016,1,8,f,t,f
179772,10,510,1,9,t,t,f
179779,5,88,1,1,t,f,f
179782,2,279,1,1,f,f,f
179783,4,1210,1,7,t,t,f
179790,8,2010,1,3,t,t,f
179797,10,397,2,0,t,f,f
179800,3,82,1,0,f,f,f
179806,3,82,1,0,f,f,f
179811,2,250,1,10,t,f,f
179813,3,189,2,8,t,t,f
179816,13,182,1,2,f,f,f
179819,4,698,1,0,t,f,f
179827,5,6348,2,8,t,t,f
179831,1,46,1,0,f,f,f
179833,4,544,1,2,t,f,f
179838,4,205,1,0,f,f,f
179842,1,49,1,1,t,f,f
179843,4,46,1,0,t,f,f
179844,0,428,1,5,t,f,f
179848,2,500,1,4,t,f,f
179852,5,165,2,0,t,t,f
179853,2,70,1,1,t,t,f
179858,5,134,1,1,t,f,f
179865,5,1109,1,4,f,f,f
179871,8,1973,2,0,f,f,f
179873,1,328,1,5,t,t,f
179879,4,216,1,3,t,f,f
179883,1,97,1,1,t,f,f
179884,2,196,1,2,t,f,f
179885,1,49,1,2,f,f,f
179889,3,49,1,1,f,f,f
179891,5,617,1,2,t,f,f
179892,1,252,1,1,f,t,f
179893,3,221,2,4,t,t,f
179894,5,269,1,3,f,f,f
179896,6,894,1,2,t,t,f
179899,6,339,1,3,t,f,f
179900,5,476,1,4,t,f,f
179901,5,910,1,7,f,f,f
179904,6,224,1,2,f,t,f
179905,4,787,1,4,t,t,f
179907,8,6843,3,4,t,f,f
179909,8,555,1,0,t,t,f
179912,5,1533,3,6,t,f,f
179913,13,10730,2,0,f,f,f
179920,4,378,1,7,t,t,f
179925,2,1681,1,1,t,f,f
179930,8,111,1,3,f,t,f
179931,8,7348,2,11,t,t,f
179933,12,355,1,0,t,f,f
179946,3,370,1,4,f,f,f
179949,2,738,1,0,t,f,f
179950,0,515,1,2,t,f,f
179951,3,38,1,2,t,t,f
179954,8,480,1,0,t,f,f
179960,2,466,1,1,f,f,f
179961,7,2255,2,5,t,f,f
179969,5,622,1,1,t,t,f
179971,1,243,2,1,t,f,f
179972,4,1180,1,3,t,t,f
179976,5,155,1,5,t,t,f
179978,3,447,2,4,t,f,f
179979,5,66,2,4,f,f,f
179988,8,953,3,1,t,t,f
179992,5,848,2,0,t,t,f
179998,19,5097,2,4,t,f,f
179999,1,98,2,1,t,f,f
180004,10,1099,1,1,t,t,f
180008,4,1008,1,9,t,f,f
180012,8,93,1,1,t,f,f
180014,3,279,3,11,t,f,f
180016,8,89,1,7,f,t,f
180022,2,391,1,1,t,f,f
180024,3,611,1,2,t,f,f
180027,5,869,1,1,t,f,f
180029,3,571,1,1,t,f,f
180031,5,129,1,1,f,t,f
180035,5,740,2,1,f,f,f
180038,2,536,1,3,t,f,f
180039,9,445,2,0,t,f,f
180040,6,248,2,2,t,t,f
180048,1,250,1,5,f,f,f
180052,3,54,1,1,t,f,f
180054,11,665,3,11,t,t,f
180057,3,90,2,2,t,f,f
180059,10,430,2,2,t,f,f
180061,2,58,1,7,t,f,f
180065,2,43,1,0,f,f,f
180066,3,667,2,0,t,f,f
180067,2,282,1,2,t,f,f
180080,3,2924,1,4,t,t,f
180081,2,639,2,3,t,t,f
180086,3,276,1,11,t,f,f
180090,6,328,1,4,t,t,f
180091,4,309,1,2,f,f,f
180093,1,61,1,0,t,f,f
180095,4,314,1,9,f,f,f
180097,44,634,3,8,t,t,f
180098,1,608,1,1,t,f,f
180106,8,114,2,9,t,f,f
180109,5,92,1,1,t,f,f
180112,1,30,1,2,f,f,f
180118,6,797,1,6,t,f,f
180119,5,896,2,7,t,f,f
180124,7,456,2,9,t,t,f
180128,4,1051,1,1,t,f,f
180134,2,576,1,7,t,f,f
180135,2,81,1,9,t,t,f
180136,3,401,1,4,t,f,f
180138,2,718,1,0,f,f,f
180142,20,12286,1,5,t,f,f
180145,4,258,1,0,t,f,f
180146,8,3379,1,7,t,t,f
180150,5,333,1,4,t,t,f
180153,3,612,1,1,f,f,f
180154,3,1487,2,2,t,t,f
180157,4,193,1,0,t,f,f
180166,1,227,1,9,t,f,f
180168,2,59,1,2,t,f,f
180169,4,464,2,3,t,t,f
180171,9,1495,1,7,t,f,f
180174,5,851,1,6,t,f,f
180177,2,736,1,12,t,f,f
180178,7,700,1,0,t,f,f
180182,12,2522,2,7,t,t,f
180184,1,127,1,0,t,f,f
180196,3,319,1,11,t,f,f
180197,4,807,2,0,f,t,f
180199,9,2116,2,5,t,t,f
180200,5,132,1,3,t,t,f
180203,1,419,1,5,f,f,f
180210,5,95,1,0,t,f,f
180211,6,173,2,13,t,f,f
180216,9,339,1,6,t,t,f
180222,19,2290,2,15,t,t,f
180223,2,150,1,0,f,f,f
180224,2,306,1,1,t,f,f
180229,5,91,1,2,t,f,f
180234,5,7790,1,6,t,f,f
180239,2,301,1,1,t,f,f
180240,3,131,1,3,f,f,f
180244,4,228,1,0,f,f,f
180252,4,151,1,1,t,t,f
180263,6,722,1,1,t,t,f
180267,6,634,1,2,t,f,f
180272,1,658,1,3,t,f,f
180274,0,692,1,0,t,f,f
180275,4,773,2,2,t,t,f
180277,4,288,2,5,t,t,f
180279,4,540,1,2,t,f,f
180282,2,82,1,5,t,f,f
180285,4,348,1,5,t,t,f
180288,5,331,2,6,t,f,f
180293,4,927,1,3,t,f,f
180296,10,3256,2,8,t,t,f
180297,3,598,1,2,t,t,f
180300,3,786,1,3,t,f,f
180303,3,68,1,2,f,f,f
180304,4,53,1,1,t,f,f
180310,13,1064,3,8,t,f,f
180311,4,870,1,1,t,f,f
180319,4,210,2,2,f,f,f
180323,7,2346,5,17,t,t,f
180326,7,1186,1,3,t,t,f
180329,7,573,1,1,t,f,f
180332,3,223,1,4,t,f,f
180337,6,137,1,1,f,f,f
180338,4,496,1,0,t,f,f
180339,7,377,2,7,t,f,f
180340,6,187,1,3,t,f,f
180348,2,183,1,0,t,f,f
180349,3,1188,1,2,f,f,f
180351,0,189,1,0,t,f,f
180352,1,257,1,0,t,t,f
180354,7,390,1,0,t,f,f
180355,6,146,1,1,t,f,f
180356,6,2764,2,6,t,f,f
180358,13,14964,1,10,t,t,f
180363,3,999,1,3,t,f,f
180365,3,575,1,1,f,t,f
180369,8,300,2,2,t,f,f
180375,1,450,1,19,t,t,f
180378,2,806,1,1,t,f,f
180379,5,1055,1,4,t,f,f
180380,2,392,1,0,t,f,f
180383,6,934,1,8,t,f,f
180388,8,280,1,0,t,f,f
180396,2,266,1,7,t,f,f
180404,3,936,1,2,f,t,f
180408,5,1134,1,1,t,t,f
180414,8,3086,2,2,t,f,f
180415,4,1441,1,3,t,f,f
180416,2,125,1,2,t,t,f
180417,0,680,1,0,f,f,f
180423,5,259,2,2,t,f,f
180427,27,1803,2,2,t,f,f
180441,7,1306,1,1,t,t,f
180447,3,159,1,10,t,f,f
180453,14,909,1,3,t,t,f
180462,2,95,1,4,t,f,f
180463,4,27,1,1,t,f,f
180465,5,282,2,3,t,f,f
180469,3,139,2,2,f,f,f
180470,5,5697,1,0,t,f,f
180471,3,84,1,0,f,t,f
180477,1,454,2,2,t,f,f
180478,8,832,3,2,t,t,f
180483,15,354,1,5,f,f,f
180487,20,872,2,3,t,t,f
180488,6,87,1,2,t,t,f
180491,5,931,2,7,t,t,f
180494,1,144,1,1,f,f,f
180499,2,128,1,1,f,t,f
180503,6,649,1,0,t,f,f
180508,16,604,2,7,t,t,f
180515,5,820,1,4,f,t,f
180517,4,1933,3,2,t,t,f
180520,2,79,1,1,f,f,f
